gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.2854010-2855291.ARO:3004073.MuxA	0.403776	7.53662e-07
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KY924928.1.+.161133-162759.ARO:3004139.MCR-3	0.492754	6.23282e-10
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.L11616.+.1569-4710.ARO:3000378.MexB	0.295378	0.000395585
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.2847775-2850886.ARO:3004075.MuxC	0.222154	0.00833859
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KF478993.1.-.6002-6704.ARO:3002930.vanRO	0.704559	2.65431e-22
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.KT736121.1.+.0-2721.ARO:3001555.OXA-368	0.394869	1.37954e-06
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.CP016215.1.+.74426-75311.ARO:3003741.mphD	0.301187	0.000299092
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AB219524.1.+.1176-4338.ARO:3003699.mexQ	0.231423	0.00593902
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002516.2.-.2850882-2854014.ARO:3004074.MuxB	0.333485	5.66499e-05
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AB015853.+.1330-4471.ARO:3003033.mexY	0.236995	0.00481293
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.L06249.+.1527-2505.ARO:3003748.oleC	0.254384	0.00242146
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AJ252200.+.1278-4401.ARO:3003056.smeE	0.187158	0.0268126
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AE004091.2.-.4116187-4119265.ARO:3003693.mexK	0.526517	2.36317e-11
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AB639410.+.0-1404.ARO:3003039.oprA	0.492754	6.23282e-10
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.NC_002156.+.1429-2290.ARO:3000979.TEM-116	0.551777	1.59571e-12
gb.NC_002516.+.472023-473175.ARO:3000377.MexA	gb.AF173226.1.-.351-1041.ARO:3003066.smeR	0.704559	2.65431e-22
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.L36601.+.1420-3130.ARO:3003036.oleB	0.230723	0.00609585
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.DQ909059.+.0-861.ARO:3001023.TEM-157	0.338217	4.36847e-05
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.NC_002516.+.2810008-2813197.ARO:3000804.MexF	0.215629	0.010508
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.M80346.+.0-1656.ARO:3002817.carA	0.283516	0.000687665
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.GQ149347.+.5269-6130.ARO:3001037.TEM-171	0.296106	0.000382086
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.L11616.+.1569-4710.ARO:3000378.MexB	0.197529	0.0193181
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.NC_010378.1.+.47850-51003.ARO:3003923.oqxB	0.28123	0.000762883
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.HQ877606.+.0-861.ARO:3001056.TEM-197	0.265879	0.00149803
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.AB639410.+.0-1404.ARO:3003039.oprA	0.704559	2.65431e-22
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.M57437.+.0-1647.ARO:3002827.tlrC	0.171805	0.0423861
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.NC_002156.+.1429-2290.ARO:3000979.TEM-116	0.415673	3.26882e-07
gb.KU302801.+.102199-102430.ARO:3002831.vgaC	gb.FJ405211.+.0-861.ARO:3000926.TEM-57	0.283148	0.000699281
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	0.170788	0.0436407
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF170730.+.69-735.ARO:3003744.vatF	0.230723	0.00609585
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_006350.1.-.2147817-2150949.ARO:3002983.amrB	0.463962	7.7649e-09
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AY758206.+.2743-3589.ARO:3002611.aadA11	0.454213	1.73252e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AJ252200.+.81-1266.ARO:3003055.smeD	0.458248	1.24661e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.+.2808742-2809987.ARO:3000803.MexE	0.367762	7.81893e-06
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.+.4904646-4907703.ARO:3003031.mexW	0.44593	3.36006e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AM087411.+.1611-2457.ARO:3002606.aadA6	0.34778	2.55046e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.+.2813193-2814612.ARO:3000805.OprN	0.296728	0.000370887
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AFRQ01000061.1.-.23986-27124.ARO:3004144.AxyY	0.408289	5.51077e-07
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.+.177306-178458.ARO:3003679.TriA	0.271784	0.00116086
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.M64090.+.0-735.ARO:3000595.ErmT	0.230723	0.00609585
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.+.4707534-4710624.ARO:3000808.mexI	0.264942	0.00155904
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.FN594949.+.27481-28339.ARO:3002629.ANT(6)-Ib	0.192336	0.0228075
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.+.2810008-2813197.ARO:3000804.MexF	0.480717	1.84077e-09
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF370885.1.+.4628-7736.ARO:3000775.adeB	0.248321	0.00309333
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF173226.+.2558-3755.ARO:3003051.smeA	0.271784	0.00116086
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KF478993.-.4909-5947.ARO:3002941.vanSO	0.254187	0.00244112
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.U57969.+.1485-4617.ARO:3000801.MexD	0.404522	7.15886e-07
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.M80346.+.0-1656.ARO:3002817.carA	0.262044	0.00176249
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_003197.2.-.393893-397061.ARO:3000790.mdsB	0.26382	0.00163517
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.LT673656.1.-.1884344-1885022.ARO:3004054.Pseudomonas	0.480631	1.85482e-09
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.L22689.+.261-1035.ARO:3000593.ErmQ	0.262744	0.00171125
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF174129.+.1351-1825.ARO:3003014.dfrA16	0.166596	0.0491504
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KX686116.1.+.0-1536.ARO:3004379.QepA4	0.271784	0.00116086
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.U56415.+.279-1719.ARO:3002884.iri	0.461676	9.39375e-09
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.+.179521-182569.ARO:3003681.TriC	0.286641	0.000595818
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.JQ340365.+.0-1434.ARO:3003583.basS	0.262008	0.00176517
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AM998375.+.1172-2084.ARO:3000853.AIM-1	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NG_035647.1.+.811-1444.ARO:3002680.catB8	0.339862	3.98721e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KX531049.1.+.0-1947.ARO:3003986.TaeA	0.248321	0.00309333
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AB917040.+.736-1135.ARO:3003207.FosK	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AB219523.1.+.1175-4286.ARO:3003705.mexN	0.437969	6.24793e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF173226.+.3767-6917.ARO:3003052.smeB	0.310158	0.00019199
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_007682.+.20649-22125.ARO:3003109.msrE	0.235203	0.00515218
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.D85892.+.1158-2067.ARO:3000318.mphB	0.248321	0.00309333
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KX531044.1.+.0-1032.ARO:3003980.tetA(48)	0.262008	0.00176517
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.FN594949.+.25244-27167.ARO:3000556.tet44	0.218226	0.00959119
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_003197.2.-.397057-398284.ARO:3000789.mdsA	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AL123456.3.-.3626662-3627349.ARO:3000816.mtrA	0.286547	0.0005984
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AY509111.+.0-1056.ARO:3002894.otrC	0.271784	0.00116086
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF353562.1.-.2212-3322.ARO:3000481.tet(35)	0.230723	0.00609585
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.U57969.+.4622-6062.ARO:3000802.OprJ	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.U97042.+.1263-4347.ARO:3003010.ceoB	0.361633	1.13325e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.-.2854010-2855291.ARO:3004073.MuxA	0.292266	0.000458391
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.L11616.+.1569-4710.ARO:3000378.MexB	0.438326	6.07871e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.FJ196385.1.-.11083-12313.ARO:3003107.mefB	0.230723	0.00609585
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.-.2847775-2850886.ARO:3004075.MuxC	0.439522	5.54275e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KF478993.1.-.6002-6704.ARO:3002930.vanRO	0.262008	0.00176517
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KJ151292.+.294-2892.ARO:3000444.rphA	0.382946	3.01611e-06
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.KT736121.1.+.0-2721.ARO:3001555.OXA-368	0.280733	0.000780199
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.M28303.+.242-1187.ARO:3003564.EXO	0.248321	0.00309333
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.CP016215.1.+.74426-75311.ARO:3003741.mphD	0.197865	0.019109
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.U97042.+.0-1218.ARO:3003009.ceoA	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AB219524.1.+.1176-4338.ARO:3003699.mexQ	0.352583	1.93348e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF170880.+.0-1848.ARO:3002522.novA	0.227612	0.0068389
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.CP012901.1.-.5979156-5980365.ARO:3003801.bcr-1	0.271784	0.00116086
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.-.2850882-2854014.ARO:3004074.MuxB	0.267903	0.00137353
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AFRQ01000061.1.-.22598-23990.ARO:3004142.OprZ	0.382976	3.01035e-06
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AB015853.+.1330-4471.ARO:3003033.mexY	0.436514	6.98587e-08
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.U57969.+.294-1458.ARO:3000800.MexC	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.L06249.+.1527-2505.ARO:3003748.oleC	0.371756	6.11441e-06
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AJ252200.+.1278-4401.ARO:3003056.smeE	0.425958	1.54627e-07
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.-.2846282-2847779.ARO:3004072.OpmB	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AP006618.1.+.4835199-4838688.ARO:3000501.Nocardia	0.339903	3.97827e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.JX560992.+.8592-9321.ARO:3002630.ANT(9)-Ia	0.312894	0.000167235
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AE004091.2.-.4116187-4119265.ARO:3003693.mexK	0.363346	1.02238e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AB639410.+.0-1404.ARO:3003039.oprA	0.349673	2.28785e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF235050.4.+.38028-40140.ARO:3003318.Streptomyces	0.292295	0.00045776
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.M57437.+.0-1647.ARO:3002827.tlrC	0.470279	4.55391e-09
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.EU408346.1.-.4825-5713.ARO:3002482.LRA-1	0.267873	0.00137527
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AJ272109.+.0-888.ARO:3000582.L1	0.254187	0.00244112
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.EU675686.+.3196-4042.ARO:3002616.aadA16	0.356611	1.52732e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.X53401.+.0-1992.ARO:3002891.otr(A)	0.169286	0.0455528
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.+.5584100-5585549.ARO:3003682.OpmH	0.288996	0.000534214
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.X63451.+.0-1653.ARO:3002828.srmB	0.489357	8.49646e-10
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.2.+.3982020-3984009.ARO:3002985.arnA	0.264942	0.00155904
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.NC_002516.+.476332-477790.ARO:3000379.OprM	0.322973	9.94067e-05
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.X59968.+.507-1686.ARO:3002690.cml	0.271784	0.00116086
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.AF173226.1.-.351-1041.ARO:3003066.smeR	0.262008	0.00176517
gb.L36601.+.1420-3130.ARO:3003036.oleB	gb.FJ785626.+.131-1004.ARO:3002405.OXY-2-10	0.254187	0.00244112
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AY758206.+.2743-3589.ARO:3002611.aadA11	0.308101	0.000212795
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.+.2808742-2809987.ARO:3000803.MexE	0.350987	2.1209e-05
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.+.4904646-4907703.ARO:3003031.mexW	0.49626	4.5104e-10
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AM087411.+.1611-2457.ARO:3002606.aadA6	0.240732	0.00416886
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.+.2813193-2814612.ARO:3000805.OprN	0.40677	6.12632e-07
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AFRQ01000061.1.-.23986-27124.ARO:3004144.AxyY	0.187208	0.0267719
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.+.2810008-2813197.ARO:3000804.MexF	0.317224	0.000134046
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.U57969.+.1485-4617.ARO:3000801.MexD	0.229607	0.0063537
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.LT673656.1.-.1884344-1885022.ARO:3004054.Pseudomonas	0.528616	1.90493e-11
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.U56415.+.279-1719.ARO:3002884.iri	0.406777	6.12336e-07
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.+.179521-182569.ARO:3003681.TriC	0.819435	3.62647e-35
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AM998375.+.1172-2084.ARO:3000853.AIM-1	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AB917040.+.736-1135.ARO:3003207.FosK	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AB219523.1.+.1175-4286.ARO:3003705.mexN	0.406777	6.12336e-07
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_003197.2.-.397057-398284.ARO:3000789.mdsA	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AL123456.3.-.3626662-3627349.ARO:3000816.mtrA	0.400818	9.23066e-07
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.U57969.+.4622-6062.ARO:3000802.OprJ	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.-.2854010-2855291.ARO:3004073.MuxA	0.397807	1.13236e-06
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.L11616.+.1569-4710.ARO:3000378.MexB	0.311864	0.00017618
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.-.2847775-2850886.ARO:3004075.MuxC	0.244456	0.00360505
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.KJ151292.+.294-2892.ARO:3000444.rphA	0.5	3.18137e-10
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.U97042.+.0-1218.ARO:3003009.ceoA	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AB219524.1.+.1176-4338.ARO:3003699.mexQ	0.244469	0.00360318
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.-.2850882-2854014.ARO:3004074.MuxB	0.344129	3.13859e-05
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AFRQ01000061.1.-.22598-23990.ARO:3004142.OprZ	0.496364	4.46705e-10
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AB015853.+.1330-4471.ARO:3003033.mexY	0.244487	0.00360059
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.U57969.+.294-1458.ARO:3000800.MexC	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.L06249.+.1527-2505.ARO:3003748.oleC	0.256392	0.00223003
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AJ252200.+.1278-4401.ARO:3003056.smeE	0.194933	0.0209996
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.-.2846282-2847779.ARO:3004072.OpmB	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_010378.1.+.47850-51003.ARO:3003923.oqxB	0.183562	0.0299352
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.AE004091.2.-.4116187-4119265.ARO:3003693.mexK	0.532531	1.26918e-11
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.EU408346.1.-.4825-5713.ARO:3002482.LRA-1	0.709646	9.76642e-23
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002156.+.1429-2290.ARO:3000979.TEM-116	0.261087	0.00183479
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.X53401.+.0-1992.ARO:3002891.otr(A)	0.496364	4.46705e-10
gb.NC_002516.2.-.1472546-1473980.ARO:3004077.PmpM	gb.NC_002516.2.+.5584100-5585549.ARO:3003682.OpmH	0.40677	6.12632e-07
